order_id,customer_id,product_id,quantity,order_date,total_usd,status
O01495,C0442,P033,2,2024-07-10,86.92,delivered
O01496,C0474,P027,4,2025-01-15,378.48,delivered
O01497,C0251,P020,2,2024-10-28,37.72,delivered
O01498,C0454,P003,5,2024-03-04,2134.65,delivered
O01499,C0290,P011,1,2024-08-11,462.28,pending
O01500,C0395,P023,1,2024-09-07,141.2,delivered
O01501,C0189,P004,2,2024-08-05,861.82,delivered
O01502,C0125,P031,1,2025-02-20,45.02,delivered
O01503,C0362,P002,2,2024-11-26,551.8,delivered
O01504,C0310,P030,4,2024-03-16,104.92,delivered
O01505,C0309,P038,4,2025-03-06,52.04,delivered
O01506,C0060,P006,2,2024-07-15,85.9,delivered
O01507,C0301,P006,1,2024-04-06,42.95,shipped
O01508,C0085,P028,1,2024-06-03,65.53,delivered
O01509,C0273,P025,2,2025-01-10,299.88,delivered
O01510,C0449,P006,1,2024-10-20,42.95,shipped
O01511,C0177,P010,1,2024-04-17,175.18,pending
O01512,C0204,P020,1,2024-03-27,18.86,shipped
O01513,C0001,P007,1,2024-12-22,484.38,delivered
O01514,C0214,P019,2,2024-03-28,74.12,delivered
O01515,C0096,P009,1,2024-04-03,132.79,delivered
O01516,C0057,P029,2,2024-04-18,92.82,delivered
O01517,C0031,P012,3,2024-04-08,584.91,delivered
O01518,C0462,P027,1,2024-11-15,94.62,delivered
O01519,C0326,P011,1,2024-02-13,462.28,delivered
O01520,C0142,P005,1,2024-10-26,405.8,delivered
O01521,C0249,P007,1,2024-05-16,484.38,shipped
O01522,C0004,P038,2,2024-01-22,26.02,delivered
O01523,C0268,P001,1,2024-09-23,197.58,cancelled
O01524,C0390,P018,4,2024-08-30,154.2,shipped
O01525,C0310,P028,1,2024-12-15,65.53,shipped
O01526,C0162,P016,4,2024-12-06,40.24,delivered
O01527,C0313,P004,5,2025-03-23,2154.55,delivered
O01528,C0052,P001,1,2024-12-23,197.58,delivered
O01529,C0428,P009,1,2024-03-03,132.79,shipped
O01530,C0144,P016,1,2024-11-12,10.06,delivered
O01531,C0446,P031,1,2024-12-04,45.02,delivered
O01532,C0327,P021,1,2024-07-03,56.62,shipped
O01533,C0497,P021,2,2024-04-29,113.24,delivered
O01534,C0205,P006,1,2024-08-31,42.95,cancelled
O01535,C0439,P007,2,2024-05-30,968.76,delivered
O01536,C0365,P010,3,2025-03-24,525.54,delivered
O01537,C0439,P033,1,2024-09-11,43.46,shipped
O01538,C0155,P036,5,2024-08-27,136.85,delivered
O01539,C0229,P008,1,2024-10-03,272.05,delivered
O01540,C0109,P011,2,2024-12-03,924.56,delivered
O01541,C0055,P028,5,2024-01-15,327.65,delivered
O01542,C0476,P021,4,2025-01-27,226.48,delivered
O01543,C0369,P017,2,2024-12-09,35.56,delivered
O01544,C0070,P035,2,2024-09-08,68.8,delivered
O01545,C0355,P022,3,2024-10-21,411.78,shipped
O01546,C0308,P005,2,2024-07-12,811.6,pending
O01547,C0381,P025,2,2025-02-05,299.88,delivered
O01548,C0439,P028,3,2024-04-24,196.59,delivered
O01549,C0149,P006,1,2024-06-23,42.95,delivered
O01550,C0480,P013,2,2024-02-29,91.36,delivered
O01551,C0066,P021,4,2024-10-22,226.48,delivered
O01552,C0160,P004,2,2024-04-07,861.82,shipped
O01553,C0217,P021,2,2025-02-12,113.24,delivered
O01554,C0408,P009,1,2024-11-04,132.79,delivered
O01555,C0055,P026,1,2025-03-12,138.02,delivered
O01556,C0075,P019,3,2024-09-12,111.18,delivered
O01557,C0076,P039,1,2025-01-17,21.0,delivered
O01558,C0411,P003,2,2024-06-07,853.86,delivered
O01559,C0353,P008,1,2025-03-10,272.05,delivered
O01560,C0245,P014,1,2024-12-26,10.68,pending
O01561,C0031,P022,1,2025-01-01,137.26,delivered
O01562,C0376,P015,2,2024-01-27,86.06,pending
O01563,C0398,P012,3,2025-01-07,584.91,delivered
O01564,C0418,P011,5,2024-10-07,2311.4,delivered
O01565,C0217,P031,5,2025-01-22,225.1,delivered
O01566,C0037,P034,2,2024-05-24,79.9,delivered
O01567,C0100,P036,1,2024-03-08,27.37,delivered
O01568,C0406,P038,3,2024-01-28,39.03,shipped
O01569,C0364,P020,1,2024-03-24,18.86,delivered
O01570,C0227,P031,1,2024-03-15,45.02,delivered
O01571,C0412,P013,2,2024-01-05,91.36,delivered
O01572,C0439,P037,1,2025-02-06,32.26,cancelled
O01573,C0076,P025,4,2024-08-06,599.76,delivered
O01574,C0087,P004,1,2024-08-30,430.91,delivered
O01575,C0027,P008,5,2024-11-28,1360.25,delivered
O01576,C0223,P010,2,2024-07-25,350.36,delivered
O01577,C0061,P016,1,2024-06-03,10.06,delivered
O01578,C0489,P012,2,2024-07-11,389.94,shipped
O01579,C0408,P006,2,2025-03-18,85.9,shipped
O01580,C0196,P018,2,2024-08-15,77.1,delivered
O01581,C0062,P008,1,2024-09-07,272.05,delivered
O01582,C0466,P033,1,2024-10-27,43.46,delivered
O01583,C0294,P031,1,2025-01-16,45.02,delivered
O01584,C0304,P012,1,2024-11-26,194.97,delivered
O01585,C0153,P037,1,2024-06-15,32.26,delivered
O01586,C0466,P035,1,2025-02-20,34.4,delivered
O01587,C0202,P036,3,2025-02-05,82.11,shipped
O01588,C0251,P005,1,2024-10-26,405.8,delivered
O01589,C0420,P008,2,2024-04-16,544.1,pending
O01590,C0460,P008,1,2024-11-02,272.05,delivered
O01591,C0003,P036,1,2024-06-09,27.37,delivered
O01592,C0066,P037,1,2024-03-23,32.26,delivered
O01593,C0132,P003,1,2024-03-04,426.93,delivered
O01594,C0187,P035,1,2024-12-02,34.4,delivered
O01595,C0154,P003,4,2024-09-22,1707.72,pending
O01596,C0151,P035,1,2024-10-22,34.4,delivered
O01597,C0161,P034,4,2024-06-29,159.8,delivered
O01598,C0262,P014,2,2024-12-05,21.36,shipped
O01599,C0122,P003,1,2024-06-02,426.93,shipped
O01600,C0111,P009,2,2024-04-20,265.58,delivered
O01601,C0143,P009,2,2024-08-04,265.58,delivered
O01602,C0131,P017,1,2024-03-24,17.78,delivered
O01603,C0043,P017,2,2024-12-21,35.56,delivered
O01604,C0105,P005,2,2024-05-17,811.6,cancelled
O01605,C0357,P013,2,2024-10-15,91.36,delivered
O01606,C0421,P033,2,2024-08-02,86.92,shipped
O01607,C0162,P028,1,2024-11-05,65.53,delivered
O01608,C0139,P008,1,2024-12-16,272.05,delivered
O01609,C0034,P022,2,2024-07-04,274.52,pending
O01610,C0399,P018,1,2025-02-12,38.55,delivered
O01611,C0006,P007,1,2024-04-23,484.38,delivered
O01612,C0054,P008,1,2025-01-07,272.05,shipped
O01613,C0302,P032,1,2024-06-27,28.13,delivered
O01614,C0444,P019,2,2024-11-07,74.12,delivered
O01615,C0025,P011,1,2025-01-19,462.28,delivered
O01616,C0177,P035,2,2025-03-11,68.8,delivered
O01617,C0304,P009,1,2024-12-17,132.79,delivered
O01618,C0080,P009,1,2024-10-17,132.79,delivered
O01619,C0028,P024,2,2024-05-07,227.62,delivered
O01620,C0215,P030,1,2024-06-30,26.23,shipped
O01621,C0258,P019,1,2024-08-07,37.06,delivered
O01622,C0368,P015,1,2025-03-15,43.03,delivered
O01623,C0157,P027,2,2025-03-08,189.24,delivered
O01624,C0041,P005,2,2024-02-17,811.6,delivered
O01625,C0030,P006,2,2024-10-10,85.9,pending
O01626,C0414,P001,4,2024-08-05,790.32,delivered
O01627,C0478,P009,1,2024-09-20,132.79,delivered
O01628,C0347,P035,2,2024-07-26,68.8,delivered
O01629,C0098,P001,2,2024-12-25,395.16,delivered
O01630,C0177,P016,5,2024-12-04,50.3,pending
O01631,C0422,P034,2,2024-01-22,79.9,delivered
O01632,C0494,P011,2,2025-01-26,924.56,delivered
O01633,C0116,P012,1,2025-03-05,194.97,delivered
O01634,C0181,P004,1,2024-07-13,430.91,delivered
O01635,C0497,P008,1,2024-12-13,272.05,delivered
O01636,C0277,P008,1,2024-09-04,272.05,delivered
O01637,C0110,P001,2,2024-10-18,395.16,delivered
O01638,C0473,P020,4,2024-11-25,75.44,delivered
O01639,C0458,P003,4,2024-11-12,1707.72,shipped
O01640,C0030,P023,1,2024-08-23,141.2,delivered
O01641,C0182,P007,1,2025-01-04,484.38,delivered
O01642,C0182,P001,1,2024-09-08,197.58,delivered
O01643,C0271,P033,3,2024-07-29,130.38,delivered
O01644,C0250,P001,1,2024-12-02,197.58,delivered
O01645,C0241,P026,1,2024-07-05,138.02,delivered
O01646,C0094,P035,3,2024-02-25,103.2,cancelled
O01647,C0337,P029,1,2024-06-30,46.41,delivered
O01648,C0003,P023,3,2024-12-29,423.6,delivered
O01649,C0098,P019,1,2024-07-21,37.06,delivered
O01650,C0170,P003,1,2024-04-11,426.93,pending
O01651,C0492,P018,1,2024-09-07,38.55,delivered
O01652,C0410,P009,1,2025-01-26,132.79,shipped
O01653,C0205,P033,2,2025-01-14,86.92,shipped
O01654,C0200,P009,1,2024-02-25,132.79,shipped
O01655,C0065,P010,1,2024-01-07,175.18,shipped
O01656,C0122,P004,2,2024-06-24,861.82,delivered
O01657,C0306,P001,1,2024-05-28,197.58,delivered
O01658,C0043,P028,1,2024-03-19,65.53,delivered
O01659,C0096,P016,1,2024-02-28,10.06,shipped
O01660,C0359,P016,2,2024-08-07,20.12,delivered
O01661,C0362,P007,2,2024-09-14,968.76,delivered
O01662,C0097,P038,2,2024-03-17,26.02,delivered
O01663,C0068,P026,1,2024-04-08,138.02,pending
O01664,C0219,P002,2,2024-02-16,551.8,shipped
O01665,C0195,P027,1,2024-12-24,94.62,delivered
O01666,C0119,P015,1,2024-09-02,43.03,delivered
O01667,C0219,P004,1,2024-05-17,430.91,delivered
O01668,C0483,P023,2,2024-05-06,282.4,delivered
O01669,C0025,P012,1,2024-01-27,194.97,delivered
O01670,C0165,P014,1,2024-05-23,10.68,pending
O01671,C0052,P028,1,2024-09-08,65.53,delivered
O01672,C0156,P008,1,2024-01-07,272.05,delivered
O01673,C0395,P009,1,2025-01-14,132.79,shipped
O01674,C0381,P038,1,2024-07-09,13.01,delivered
O01675,C0142,P014,2,2024-02-14,21.36,shipped
O01676,C0067,P039,1,2024-10-27,21.0,pending
O01677,C0453,P013,1,2024-08-16,45.68,pending
O01678,C0039,P035,2,2024-06-03,68.8,delivered
O01679,C0390,P013,1,2024-03-19,45.68,delivered
O01680,C0099,P027,2,2024-05-09,189.24,shipped
O01681,C0389,P036,5,2024-07-06,136.85,delivered
O01682,C0368,P008,4,2024-02-04,1088.2,delivered
O01683,C0269,P033,2,2024-03-26,86.92,delivered
O01684,C0357,P009,1,2024-10-16,132.79,delivered
O01685,C0498,P013,2,2024-07-22,91.36,delivered
O01686,C0273,P033,5,2024-03-25,217.3,delivered
O01687,C0261,P025,2,2024-07-18,299.88,delivered
O01688,C0140,P014,1,2024-03-22,10.68,delivered
O01689,C0304,P001,3,2025-02-08,592.74,delivered
O01690,C0258,P034,1,2025-03-12,39.95,delivered
O01691,C0363,P018,2,2024-03-28,77.1,delivered
O01692,C0274,P016,1,2024-11-23,10.06,delivered
O01693,C0453,P018,4,2024-05-18,154.2,shipped
O01694,C0027,P016,5,2024-04-17,50.3,delivered
O01695,C0001,P023,2,2024-07-07,282.4,delivered
O01696,C0485,P036,1,2024-03-09,27.37,delivered
O01697,C0314,P019,1,2024-01-30,37.06,delivered
O01698,C0006,P023,1,2024-05-23,141.2,delivered
O01699,C0498,P002,1,2025-03-20,275.9,shipped
O01700,C0400,P038,1,2025-01-16,13.01,delivered
O01701,C0485,P017,3,2024-11-20,53.34,delivered
O01702,C0106,P029,1,2024-05-17,46.41,delivered
O01703,C0323,P026,1,2024-04-28,138.02,delivered
O01704,C0223,P024,1,2024-09-02,113.81,delivered
O01705,C0093,P030,1,2025-03-17,26.23,delivered
O01706,C0292,P032,4,2024-04-02,112.52,delivered
O01707,C0011,P020,1,2024-03-31,18.86,shipped
O01708,C0352,P039,1,2024-03-14,21.0,delivered
O01709,C0126,P030,4,2024-07-25,104.92,delivered
O01710,C0270,P009,2,2025-02-17,265.58,delivered
O01711,C0052,P025,1,2024-02-26,149.94,shipped
O01712,C0391,P003,1,2025-01-29,426.93,delivered
O01713,C0074,P039,1,2024-01-05,21.0,pending
O01714,C0055,P035,2,2024-06-22,68.8,shipped
O01715,C0044,P013,1,2025-01-23,45.68,delivered
O01716,C0228,P011,1,2024-09-02,462.28,delivered
O01717,C0029,P035,2,2024-11-17,68.8,delivered
O01718,C0011,P003,1,2024-05-31,426.93,delivered
O01719,C0454,P027,1,2024-04-24,94.62,delivered
O01720,C0219,P025,1,2024-12-01,149.94,delivered
O01721,C0472,P025,2,2025-01-01,299.88,shipped
O01722,C0058,P032,1,2024-02-26,28.13,delivered
O01723,C0490,P019,1,2024-11-11,37.06,delivered
O01724,C0185,P006,3,2024-11-05,128.85,delivered
O01725,C0220,P034,1,2024-04-02,39.95,delivered
O01726,C0077,P020,2,2024-05-26,37.72,delivered
O01727,C0054,P018,4,2024-12-04,154.2,delivered
O01728,C0136,P005,2,2025-03-17,811.6,pending
O01729,C0077,P010,1,2024-07-18,175.18,delivered
O01730,C0408,P031,3,2024-02-27,135.06,delivered
O01731,C0492,P018,1,2024-06-14,38.55,cancelled
O01732,C0094,P025,1,2024-09-10,149.94,delivered
O01733,C0356,P027,2,2024-11-21,189.24,delivered
O01734,C0411,P016,1,2024-10-08,10.06,delivered
O01735,C0274,P032,1,2025-02-24,28.13,delivered
O01736,C0043,P038,2,2024-09-26,26.02,delivered
O01737,C0356,P015,2,2024-04-30,86.06,delivered
O01738,C0105,P002,1,2024-08-30,275.9,pending
O01739,C0472,P008,1,2024-06-27,272.05,delivered
O01740,C0435,P009,1,2024-03-14,132.79,shipped
O01741,C0283,P027,1,2025-02-27,94.62,delivered
O01742,C0383,P009,1,2024-12-22,132.79,delivered
O01743,C0194,P002,2,2024-08-05,551.8,delivered
O01744,C0360,P007,2,2024-02-07,968.76,delivered
O01745,C0305,P011,1,2024-07-06,462.28,delivered
O01746,C0126,P005,1,2025-03-01,405.8,shipped
O01747,C0077,P012,1,2024-03-12,194.97,delivered
O01748,C0358,P020,1,2025-01-04,18.86,delivered
O01749,C0401,P001,1,2024-03-20,197.58,delivered
O01750,C0329,P003,2,2024-03-29,853.86,delivered
O01751,C0006,P026,3,2024-12-14,414.06,pending
O01752,C0233,P036,2,2024-05-12,54.74,pending
O01753,C0257,P020,2,2024-08-04,37.72,pending
O01754,C0140,P006,1,2024-03-05,42.95,delivered
O01755,C0206,P004,1,2024-04-04,430.91,shipped
O01756,C0500,P036,2,2024-02-09,54.74,shipped
O01757,C0240,P031,1,2024-11-24,45.02,delivered
O01758,C0195,P011,1,2024-07-09,462.28,delivered
O01759,C0100,P018,1,2024-02-09,38.55,delivered
O01760,C0399,P022,1,2024-05-24,137.26,delivered
O01761,C0055,P005,1,2024-01-06,405.8,shipped
O01762,C0159,P013,2,2024-11-22,91.36,pending
O01763,C0124,P018,1,2024-10-18,38.55,delivered
O01764,C0289,P031,1,2024-06-10,45.02,delivered
O01765,C0159,P001,5,2025-01-19,987.9,delivered
O01766,C0204,P033,1,2025-01-19,43.46,delivered
O01767,C0183,P009,2,2024-02-19,265.58,delivered
O01768,C0460,P033,1,2025-02-17,43.46,shipped
O01769,C0013,P038,2,2024-09-01,26.02,delivered
O01770,C0437,P003,1,2024-03-18,426.93,delivered
O01771,C0041,P006,4,2024-04-28,171.8,shipped
O01772,C0414,P010,2,2024-03-23,350.36,cancelled
O01773,C0257,P034,5,2024-11-07,199.75,delivered
O01774,C0477,P022,1,2024-03-08,137.26,delivered
O01775,C0185,P028,1,2024-12-30,65.53,shipped
O01776,C0199,P016,1,2024-11-08,10.06,delivered
O01777,C0491,P010,2,2024-09-11,350.36,delivered
O01778,C0008,P010,2,2024-06-07,350.36,delivered
O01779,C0497,P006,1,2024-08-20,42.95,delivered
O01780,C0479,P019,1,2024-05-23,37.06,delivered
O01781,C0181,P006,1,2024-12-29,42.95,shipped
O01782,C0133,P031,5,2025-01-25,225.1,shipped
O01783,C0333,P009,4,2024-10-18,531.16,delivered
O01784,C0187,P019,1,2025-03-14,37.06,delivered
O01785,C0349,P009,1,2024-09-19,132.79,shipped
O01786,C0488,P021,1,2024-12-15,56.62,delivered
O01787,C0231,P017,3,2024-12-15,53.34,delivered
O01788,C0330,P004,2,2024-05-05,861.82,delivered
O01789,C0288,P001,1,2024-02-23,197.58,delivered
O01790,C0082,P037,1,2024-02-07,32.26,delivered
O01791,C0448,P030,2,2024-06-27,52.46,delivered
O01792,C0329,P035,4,2024-08-26,137.6,delivered
O01793,C0093,P007,4,2024-07-22,1937.52,shipped
O01794,C0103,P026,1,2024-06-11,138.02,delivered
O01795,C0310,P032,1,2025-01-14,28.13,delivered
O01796,C0143,P030,1,2024-03-20,26.23,pending
O01797,C0075,P014,1,2024-01-17,10.68,cancelled
O01798,C0397,P025,1,2025-02-17,149.94,delivered
O01799,C0221,P031,1,2024-04-18,45.02,shipped
O01800,C0488,P028,1,2024-11-21,65.53,delivered
O01801,C0073,P005,1,2024-02-11,405.8,delivered
O01802,C0365,P029,3,2024-09-25,139.23,delivered
O01803,C0458,P017,1,2024-01-28,17.78,delivered
O01804,C0462,P028,1,2025-01-20,65.53,delivered
O01805,C0102,P023,4,2024-09-03,564.8,delivered
O01806,C0353,P011,4,2024-08-11,1849.12,delivered
O01807,C0355,P037,1,2024-01-06,32.26,delivered
O01808,C0458,P039,1,2025-01-05,21.0,delivered
O01809,C0316,P010,1,2025-02-25,175.18,pending
O01810,C0381,P021,1,2024-08-22,56.62,pending
O01811,C0256,P021,1,2024-12-11,56.62,delivered
O01812,C0267,P001,5,2025-03-02,987.9,shipped
O01813,C0325,P029,2,2024-10-23,92.82,delivered
O01814,C0112,P013,1,2024-10-06,45.68,shipped
O01815,C0308,P025,1,2024-04-17,149.94,pending
O01816,C0498,P037,4,2024-07-08,129.04,shipped
O01817,C0009,P020,3,2024-09-14,56.58,shipped
O01818,C0064,P032,2,2024-08-21,56.26,delivered
O01819,C0181,P023,3,2024-08-06,423.6,delivered
O01820,C0392,P022,1,2024-03-31,137.26,delivered
O01821,C0192,P012,2,2024-03-24,389.94,delivered
O01822,C0196,P019,3,2024-12-18,111.18,delivered
O01823,C0325,P019,2,2025-03-14,74.12,delivered
O01824,C0045,P007,1,2024-01-09,484.38,delivered
O01825,C0211,P007,1,2025-01-19,484.38,delivered
O01826,C0279,P007,2,2024-09-14,968.76,delivered
O01827,C0017,P019,3,2024-04-18,111.18,delivered
O01828,C0233,P036,1,2024-04-10,27.37,shipped
O01829,C0487,P008,1,2025-02-10,272.05,pending
O01830,C0212,P026,1,2024-07-10,138.02,shipped
O01831,C0260,P019,1,2024-12-03,37.06,delivered
O01832,C0430,P027,2,2024-01-03,189.24,pending
O01833,C0213,P003,1,2024-03-19,426.93,shipped
O01834,C0431,P034,3,2024-11-03,119.85,delivered
O01835,C0088,P037,5,2024-05-03,161.3,delivered
O01836,C0201,P013,2,2024-07-20,91.36,shipped
O01837,C0411,P037,1,2024-11-21,32.26,delivered
O01838,C0373,P012,1,2024-06-11,194.97,delivered
O01839,C0224,P015,1,2025-02-14,43.03,delivered
O01840,C0061,P037,2,2025-03-07,64.52,shipped
O01841,C0470,P017,3,2024-03-22,53.34,pending
O01842,C0105,P006,1,2024-08-11,42.95,delivered
O01843,C0395,P038,1,2024-11-12,13.01,delivered
O01844,C0472,P006,2,2024-01-13,85.9,delivered
O01845,C0067,P030,2,2025-02-02,52.46,delivered
O01846,C0123,P015,1,2024-10-01,43.03,shipped
O01847,C0372,P025,2,2024-12-03,299.88,delivered
O01848,C0043,P010,2,2024-11-22,350.36,cancelled
O01849,C0444,P007,1,2024-11-01,484.38,delivered
O01850,C0073,P019,1,2024-04-02,37.06,delivered
O01851,C0254,P024,4,2024-04-16,455.24,delivered
O01852,C0252,P002,1,2024-09-06,275.9,pending
O01853,C0040,P014,2,2024-07-11,21.36,shipped
O01854,C0325,P029,3,2024-04-02,139.23,delivered
O01855,C0463,P012,2,2024-11-19,389.94,delivered
O01856,C0017,P008,5,2024-06-26,1360.25,delivered
O01857,C0315,P039,1,2024-03-22,21.0,delivered
O01858,C0131,P008,1,2024-01-16,272.05,delivered
O01859,C0266,P033,2,2024-04-20,86.92,shipped
O01860,C0059,P014,1,2024-03-11,10.68,delivered
O01861,C0373,P009,1,2024-09-03,132.79,delivered
O01862,C0048,P023,2,2024-11-29,282.4,delivered
O01863,C0382,P032,1,2024-07-23,28.13,pending
O01864,C0129,P012,1,2025-03-09,194.97,shipped
O01865,C0144,P026,1,2025-02-10,138.02,shipped
O01866,C0160,P011,2,2025-01-04,924.56,delivered
O01867,C0453,P029,1,2025-01-17,46.41,delivered
O01868,C0164,P007,2,2024-08-07,968.76,delivered
O01869,C0181,P024,3,2025-02-23,341.43,delivered
O01870,C0086,P003,4,2024-05-09,1707.72,delivered
O01871,C0151,P039,3,2024-11-26,63.0,pending
O01872,C0272,P023,1,2024-02-28,141.2,delivered
O01873,C0166,P028,2,2024-07-02,131.06,delivered
O01874,C0111,P024,1,2025-02-03,113.81,delivered
O01875,C0005,P021,2,2025-01-02,113.24,delivered
O01876,C0239,P037,2,2024-04-29,64.52,delivered
O01877,C0198,P019,2,2024-09-26,74.12,delivered
O01878,C0288,P018,2,2025-02-17,77.1,shipped
O01879,C0039,P037,3,2024-08-03,96.78,delivered
O01880,C0223,P021,3,2024-04-11,169.86,delivered
O01881,C0411,P032,1,2024-05-20,28.13,delivered
O01882,C0064,P029,1,2024-06-16,46.41,delivered
O01883,C0122,P037,1,2024-01-10,32.26,delivered
O01884,C0439,P037,5,2024-08-24,161.3,delivered
O01885,C0431,P026,1,2024-09-30,138.02,pending
O01886,C0021,P022,2,2024-02-05,274.52,delivered
O01887,C0425,P027,2,2024-05-20,189.24,delivered
O01888,C0178,P026,1,2025-01-31,138.02,delivered
O01889,C0314,P004,1,2024-12-22,430.91,cancelled
O01890,C0253,P008,3,2024-11-12,816.15,delivered
O01891,C0115,P004,3,2024-03-12,1292.73,delivered
O01892,C0166,P028,1,2024-02-15,65.53,delivered
O01893,C0462,P024,3,2024-10-02,341.43,cancelled
O01894,C0479,P004,1,2025-02-05,430.91,delivered
O01895,C0025,P020,1,2024-06-17,18.86,delivered
O01896,C0406,P025,1,2024-03-28,149.94,pending
O01897,C0299,P030,1,2024-06-12,26.23,shipped
O01898,C0386,P038,3,2024-07-30,39.03,delivered
O01899,C0343,P008,1,2024-05-03,272.05,delivered
O01900,C0339,P032,5,2024-06-13,140.65,shipped
O01901,C0248,P015,1,2025-01-27,43.03,delivered
O01902,C0043,P023,2,2025-03-22,282.4,delivered
O01903,C0332,P014,2,2024-02-08,21.36,cancelled
O01904,C0031,P014,1,2024-04-20,10.68,delivered
O01905,C0198,P013,1,2024-06-23,45.68,delivered
O01906,C0303,P034,1,2024-06-09,39.95,shipped
O01907,C0160,P030,2,2025-03-10,52.46,delivered
O01908,C0469,P009,1,2024-07-05,132.79,delivered
O01909,C0232,P033,1,2024-07-23,43.46,delivered
O01910,C0143,P028,1,2024-06-06,65.53,pending
O01911,C0296,P007,1,2025-03-24,484.38,delivered
O01912,C0057,P016,1,2024-08-23,10.06,delivered
O01913,C0015,P031,2,2024-08-19,90.04,delivered
O01914,C0061,P036,1,2024-08-08,27.37,delivered
O01915,C0204,P033,1,2024-06-19,43.46,delivered
O01916,C0140,P024,1,2024-11-28,113.81,delivered
O01917,C0476,P028,1,2024-04-06,65.53,delivered
O01918,C0305,P018,1,2024-09-09,38.55,delivered
O01919,C0056,P004,2,2024-02-26,861.82,delivered
O01920,C0028,P003,2,2024-05-02,853.86,delivered
O01921,C0052,P018,1,2024-11-13,38.55,delivered
O01922,C0208,P026,1,2024-04-22,138.02,delivered
O01923,C0451,P018,1,2024-03-28,38.55,shipped
O01924,C0178,P019,2,2024-05-27,74.12,delivered
O01925,C0049,P012,1,2024-12-24,194.97,delivered
O01926,C0379,P020,3,2024-12-18,56.58,delivered
O01927,C0162,P005,1,2024-06-19,405.8,shipped
O01928,C0073,P001,2,2024-08-07,395.16,delivered
O01929,C0091,P017,3,2024-03-28,53.34,delivered
O01930,C0437,P001,2,2024-08-30,395.16,delivered
O01931,C0251,P016,1,2024-01-24,10.06,shipped
O01932,C0291,P019,3,2024-09-25,111.18,delivered
O01933,C0387,P010,2,2024-02-21,350.36,delivered
O01934,C0377,P022,1,2025-01-11,137.26,delivered
O01935,C0280,P017,2,2024-05-09,35.56,delivered
O01936,C0007,P023,1,2024-06-19,141.2,shipped
O01937,C0397,P039,1,2024-05-18,21.0,delivered
O01938,C0373,P002,1,2024-07-29,275.9,shipped
O01939,C0338,P010,1,2024-01-16,175.18,delivered
O01940,C0380,P028,1,2025-01-16,65.53,delivered
O01941,C0472,P025,2,2024-05-20,299.88,shipped
O01942,C0348,P035,3,2024-08-18,103.2,cancelled
O01943,C0449,P034,1,2024-12-13,39.95,delivered
O01944,C0170,P026,2,2024-05-21,276.04,delivered
O01945,C0022,P038,1,2024-06-24,13.01,shipped
O01946,C0063,P028,2,2024-10-17,131.06,pending
O01947,C0406,P023,1,2024-01-05,141.2,delivered
O01948,C0351,P010,1,2024-03-17,175.18,delivered
O01949,C0149,P036,2,2024-06-04,54.74,delivered
O01950,C0034,P019,1,2024-01-21,37.06,delivered
O01951,C0423,P038,1,2024-09-07,13.01,delivered
O01952,C0221,P023,2,2024-01-01,282.4,delivered
O01953,C0071,P023,3,2025-02-06,423.6,shipped
O01954,C0341,P036,1,2024-02-14,27.37,delivered
O01955,C0074,P013,1,2024-02-11,45.68,delivered
O01956,C0017,P031,4,2024-05-07,180.08,shipped
O01957,C0327,P025,1,2024-02-20,149.94,shipped
O01958,C0472,P020,2,2024-03-29,37.72,delivered
O01959,C0348,P021,3,2024-03-12,169.86,delivered
O01960,C0103,P017,1,2024-10-10,17.78,delivered
O01961,C0157,P006,1,2024-11-17,42.95,delivered
O01962,C0094,P025,2,2025-03-02,299.88,delivered
O01963,C0071,P034,1,2024-06-09,39.95,delivered
O01964,C0351,P023,1,2024-08-06,141.2,delivered
O01965,C0493,P027,1,2024-10-13,94.62,delivered
O01966,C0393,P027,1,2024-03-12,94.62,delivered
O01967,C0155,P016,2,2024-07-10,20.12,delivered
O01968,C0279,P037,3,2024-01-28,96.78,shipped
O01969,C0202,P009,1,2024-01-04,132.79,delivered
O01970,C0391,P034,1,2024-01-28,39.95,delivered
O01971,C0139,P007,1,2024-02-19,484.38,shipped
O01972,C0290,P031,2,2025-03-18,90.04,delivered
O01973,C0380,P038,2,2025-01-13,26.02,delivered
O01974,C0360,P014,1,2024-10-14,10.68,delivered
O01975,C0254,P009,1,2024-12-11,132.79,delivered
O01976,C0080,P020,2,2025-01-03,37.72,cancelled
O01977,C0004,P032,2,2024-04-12,56.26,delivered
O01978,C0001,P010,2,2024-03-02,350.36,delivered
O01979,C0127,P014,1,2024-01-13,10.68,shipped
O01980,C0228,P026,1,2024-03-03,138.02,delivered
O01981,C0248,P012,3,2025-03-06,584.91,shipped
O01982,C0134,P029,3,2024-11-11,139.23,delivered
O01983,C0075,P002,1,2025-02-23,275.9,delivered
O01984,C0124,P011,1,2024-12-24,462.28,delivered
O01985,C0244,P031,1,2024-12-07,45.02,delivered
O01986,C0302,P032,1,2024-05-20,28.13,delivered
O01987,C0358,P007,1,2025-02-20,484.38,delivered
O01988,C0015,P019,1,2024-10-15,37.06,delivered
O01989,C0298,P020,1,2024-11-29,18.86,shipped
O01990,C0318,P029,1,2024-06-30,46.41,pending
O01991,C0240,P030,1,2024-03-22,26.23,delivered
O01992,C0439,P033,1,2024-12-27,43.46,delivered
O01993,C0263,P005,1,2024-03-18,405.8,delivered
